move_id,version_group_id,type_id,power,pp,accuracy,priority,target_id,damage_class_id,effect_id,effect_chance
47,8,1,0,15,55,0,10,1,2,
47,9,1,0,15,55,0,10,1,2,
47,10,1,0,15,55,0,10,1,2,
47,11,1,0,15,55,0,10,1,2,
47,14,1,0,15,55,0,10,1,2,
48,1,1,0,20,55,0,10,1,50,
48,2,1,0,20,55,0,10,1,50,
48,3,1,0,20,55,0,10,1,50,
48,4,1,0,20,55,0,10,1,50,
48,5,1,0,20,55,0,10,1,50,
48,6,1,0,20,55,0,10,1,50,
48,12,1,0,20,55,0,10,1,50,
48,13,1,0,20,55,0,10,1,50,
48,7,1,0,20,55,0,10,1,50,
48,8,1,0,20,55,0,10,1,50,
48,9,1,0,20,55,0,10,1,50,
48,10,1,0,20,55,0,10,1,50,
48,11,1,0,20,55,0,10,1,50,
48,14,1,0,20,55,0,10,1,50,
49,1,1,1,20,90,0,10,3,131,
49,2,1,1,20,90,0,10,3,131,
49,3,1,1,20,90,0,10,3,131,
49,4,1,1,20,90,0,10,3,131,
49,5,1,1,20,90,0,10,3,131,
49,6,1,1,20,90,0,10,3,131,
49,12,1,1,20,90,0,10,3,131,
49,13,1,1,20,90,0,10,3,131,
49,7,1,1,20,90,0,10,3,131,
49,8,1,1,20,90,0,10,3,131,
49,9,1,1,20,90,0,10,3,131,
49,10,1,1,20,90,0,10,3,131,
49,11,1,1,20,90,0,10,3,131,
49,14,1,1,20,90,0,10,3,131,
50,1,1,0,20,100,0,10,1,87,
50,2,1,0,20,100,0,10,1,87,
50,3,1,0,20,100,0,10,1,87,
50,4,1,0,20,100,0,10,1,87,
50,5,1,0,20,100,0,10,1,87,
50,6,1,0,20,100,0,10,1,87,
50,12,1,0,20,100,0,10,1,87,
50,13,1,0,20,100,0,10,1,87,
50,7,1,0,20,100,0,10,1,87,
50,8,1,0,20,100,0,10,1,87,
50,9,1,0,20,55,0,10,1,87,
50,10,1,0,20,55,0,10,1,87,
50,11,1,0,20,55,0,10,1,87,
50,14,1,0,20,80,0,10,1,87,
51,1,4,40,30,100,0,11,3,73,10
51,2,4,40,30,100,0,11,3,73,10
51,3,4,40,30,100,0,11,3,73,10
51,4,4,40,30,100,0,11,3,73,10
51,5,4,40,30,100,0,11,3,73,10
51,6,4,40,30,100,0,11,3,73,10
51,12,4,40,30,100,0,11,3,73,10
51,13,4,40,30,100,0,11,3,73,10
51,7,4,40,30,100,0,11,3,73,10
51,8,4,40,30,100,0,11,3,73,10
51,9,4,40,30,100,0,11,3,73,10
51,10,4,40,30,100,0,11,3,73,10
51,11,4,40,30,100,0,11,3,73,10
51,14,4,40,30,100,0,11,3,73,10
52,1,10,40,25,100,0,10,3,5,10
52,2,10,40,25,100,0,10,3,5,10
52,3,10,40,25,100,0,10,3,5,10
52,4,10,40,25,100,0,10,3,5,10
52,5,10,40,25,100,0,10,3,5,10
52,6,10,40,25,100,0,10,3,5,10
52,12,10,40,25,100,0,10,3,5,10
52,13,10,40,25,100,0,10,3,5,10
52,7,10,40,25,100,0,10,3,5,10
52,8,10,40,25,100,0,10,3,5,10
52,9,10,40,25,100,0,10,3,5,10
52,10,10,40,25,100,0,10,3,5,10
52,11,10,40,25,100,0,10,3,5,10
52,14,10,40,25,100,0,10,3,5,10
53,1,10,95,15,100,0,10,3,5,10
53,2,10,95,15,100,0,10,3,5,10
53,3,10,95,15,100,0,10,3,5,10
53,4,10,95,15,100,0,10,3,5,10
53,5,10,95,15,100,0,10,3,5,10
53,6,10,95,15,100,0,10,3,5,10
53,12,10,95,15,100,0,10,3,5,10
53,13,10,95,15,100,0,10,3,5,10
53,7,10,95,15,100,0,10,3,5,10
53,8,10,95,15,100,0,10,3,5,10
53,9,10,95,15,100,0,10,3,5,10
53,10,10,95,15,100,0,10,3,5,10
53,11,10,95,15,100,0,10,3,5,10
53,14,10,95,15,100,0,10,3,5,10
54,1,15,0,30,,0,4,1,47,
54,2,15,0,30,,0,4,1,47,
54,3,15,0,30,,0,4,1,47,
54,4,15,0,30,,0,4,1,47,
54,5,15,0,30,,0,4,1,47,
54,6,15,0,30,,0,4,1,47,
54,12,15,0,30,,0,4,1,47,
54,13,15,0,30,,0,4,1,47,
54,7,15,0,30,,0,4,1,47,
54,8,15,0,30,,0,4,1,47,
54,9,15,0,30,,0,4,1,47,
54,10,15,0,30,,0,4,1,47,
54,11,15,0,30,,0,4,1,47,
54,14,15,0,30,,0,4,1,47,
55,1,11,40,25,100,0,10,3,1,
55,2,11,40,25,100,0,10,3,1,
55,3,11,40,25,100,0,10,3,1,
55,4,11,40,25,100,0,10,3,1,
55,5,11,40,25,100,0,10,3,1,
55,6,11,40,25,100,0,10,3,1,
55,12,11,40,25,100,0,10,3,1,
55,13,11,40,25,100,0,10,3,1,
55,7,11,40,25,100,0,10,3,1,
55,8,11,40,25,100,0,10,3,1,
55,9,11,40,25,100,0,10,3,1,
55,10,11,40,25,100,0,10,3,1,
55,11,11,40,25,100,0,10,3,1,
55,14,11,40,25,100,0,10,3,1,
56,1,11,120,5,80,0,10,3,1,
56,2,11,120,5,80,0,10,3,1,
56,3,11,120,5,80,0,10,3,1,
56,4,11,120,5,80,0,10,3,1,
56,5,11,120,5,80,0,10,3,1,
56,6,11,120,5,80,0,10,3,1,
56,12,11,120,5,80,0,10,3,1,
56,13,11,120,5,80,0,10,3,1,
56,7,11,120,5,80,0,10,3,1,
56,8,11,120,5,80,0,10,3,1,
56,9,11,120,5,80,0,10,3,1,
56,10,11,120,5,80,0,10,3,1,
56,11,11,120,5,80,0,10,3,1,
56,14,11,120,5,80,0,10,3,1,
57,1,11,95,15,100,0,9,3,258,
57,2,11,95,15,100,0,9,3,258,
57,3,11,95,15,100,0,9,3,258,
57,4,11,95,15,100,0,9,3,258,
57,5,11,95,15,100,0,9,3,258,
57,6,11,95,15,100,0,9,3,258,
57,12,11,95,15,100,0,9,3,258,
57,13,11,95,15,100,0,9,3,258,
57,7,11,95,15,100,0,9,3,258,
57,8,11,95,15,100,0,9,3,258,
57,9,11,95,15,100,0,9,3,258,
57,10,11,95,15,100,0,9,3,258,
57,11,11,95,15,100,0,9,3,258,
57,14,11,95,15,100,0,9,3,258,
58,1,15,95,10,100,0,10,3,6,10
58,2,15,95,10,100,0,10,3,6,10
58,3,15,95,10,100,0,10,3,6,10
58,4,15,95,10,100,0,10,3,6,10
58,5,15,95,10,100,0,10,3,6,10
58,6,15,95,10,100,0,10,3,6,10
58,12,15,95,10,100,0,10,3,6,10
58,13,15,95,10,100,0,10,3,6,10
58,7,15,95,10,100,0,10,3,6,10
58,8,15,95,10,100,0,10,3,6,10
58,9,15,95,10,100,0,10,3,6,10
58,10,15,95,10,100,0,10,3,6,10
58,11,15,95,10,100,0,10,3,6,10
58,14,15,95,10,100,0,10,3,6,10
59,1,15,120,5,70,0,11,3,261,10
59,2,15,120,5,70,0,11,3,261,10
59,3,15,120,5,70,0,11,3,261,10
59,4,15,120,5,90,0,11,3,261,10
59,5,15,120,5,90,0,11,3,261,10
59,6,15,120,5,90,0,11,3,261,10
59,12,15,120,5,90,0,11,3,261,10
59,13,15,120,5,90,0,11,3,261,10
59,7,15,120,5,90,0,11,3,261,10
59,8,15,120,5,90,0,11,3,261,10
59,9,15,120,5,90,0,11,3,261,10
59,10,15,120,5,90,0,11,3,261,10
59,11,15,120,5,90,0,11,3,261,10
59,14,15,120,5,90,0,11,3,261,10
60,1,14,65,20,100,0,10,3,77,10
60,2,14,65,20,100,0,10,3,77,10
60,3,14,65,20,100,0,10,3,77,10
60,4,14,65,20,100,0,10,3,77,10
60,5,14,65,20,100,0,10,3,77,10
60,6,14,65,20,100,0,10,3,77,10
60,12,14,65,20,100,0,10,3,77,10
60,13,14,65,20,100,0,10,3,77,10
60,7,14,65,20,100,0,10,3,77,10
60,8,14,65,20,100,0,10,3,77,10
60,9,14,65,20,100,0,10,3,77,10
60,10,14,65,20,100,0,10,3,77,10
60,11,14,65,20,100,0,10,3,77,10
60,14,14,65,20,100,0,10,3,77,10
61,1,11,65,20,100,0,10,3,71,10
61,2,11,65,20,100,0,10,3,71,10
61,3,11,65,20,100,0,10,3,71,10
61,4,11,65,20,100,0,10,3,71,10
61,5,11,65,20,100,0,10,3,71,10
61,6,11,65,20,100,0,10,3,71,10
61,12,11,65,20,100,0,10,3,71,10
61,13,11,65,20,100,0,10,3,71,10
61,7,11,65,20,100,0,10,3,71,10
61,8,11,65,20,100,0,10,3,71,10
61,9,11,65,20,100,0,10,3,71,10
61,10,11,65,20,100,0,10,3,71,10
61,11,11,65,20,100,0,10,3,71,10
61,14,11,65,20,100,0,10,3,71,10
62,1,15,65,20,100,0,10,3,69,10
62,2,15,65,20,100,0,10,3,69,10
62,3,15,65,20,100,0,10,3,69,10
62,4,15,65,20,100,0,10,3,69,10
62,5,15,65,20,100,0,10,3,69,10
62,6,15,65,20,100,0,10,3,69,10
62,12,15,65,20,100,0,10,3,69,10
62,13,15,65,20,100,0,10,3,69,10
62,7,15,65,20,100,0,10,3,69,10
62,8,15,65,20,100,0,10,3,69,10
62,9,15,65,20,100,0,10,3,69,10
62,10,15,65,20,100,0,10,3,69,10
62,11,15,65,20,100,0,10,3,69,10
62,14,15,65,20,100,0,10,3,69,10
63,1,1,150,5,90,0,10,3,81,
63,2,1,150,5,90,0,10,3,81,
63,3,1,150,5,90,0,10,3,81,
63,4,1,150,5,90,0,10,3,81,
63,5,1,150,5,90,0,10,3,81,
63,6,1,150,5,90,0,10,3,81,
63,12,1,150,5,90,0,10,3,81,
63,13,1,150,5,90,0,10,3,81,
63,7,1,150,5,90,0,10,3,81,
63,8,1,150,5,90,0,10,3,81,
63,9,1,150,5,90,0,10,3,81,
63,10,1,150,5,90,0,10,3,81,
63,11,1,150,5,90,0,10,3,81,
63,14,1,150,5,90,0,10,3,81,
64,1,3,35,35,100,0,10,2,1,
64,2,3,35,35,100,0,10,2,1,
64,3,3,35,35,100,0,10,2,1,
64,4,3,35,35,100,0,10,2,1,
64,5,3,35,35,100,0,10,2,1,
64,6,3,35,35,100,0,10,2,1,
64,12,3,35,35,100,0,10,2,1,
64,13,3,35,35,100,0,10,2,1,
64,7,3,35,35,100,0,10,2,1,
64,8,3,35,35,100,0,10,2,1,
64,9,3,35,35,100,0,10,2,1,
64,10,3,35,35,100,0,10,2,1,
64,11,3,35,35,100,0,10,2,1,
64,14,3,35,35,100,0,10,2,1,
65,1,3,80,20,100,0,10,2,1,
65,2,3,80,20,100,0,10,2,1,
65,3,3,80,20,100,0,10,2,1,
65,4,3,80,20,100,0,10,2,1,
65,5,3,80,20,100,0,10,2,1,
65,6,3,80,20,100,0,10,2,1,
65,12,3,80,20,100,0,10,2,1,
65,13,3,80,20,100,0,10,2,1,
65,7,3,80,20,100,0,10,2,1,
65,8,3,80,20,100,0,10,2,1,
65,9,3,80,20,100,0,10,2,1,
65,10,3,80,20,100,0,10,2,1,
65,11,3,80,20,100,0,10,2,1,
65,14,3,80,20,100,0,10,2,1,
66,1,2,80,25,80,0,10,2,49,
66,2,2,80,25,80,0,10,2,49,
66,3,2,80,25,80,0,10,2,49,
66,4,2,80,25,80,0,10,2,49,
66,5,2,80,25,80,0,10,2,49,
66,6,2,80,25,80,0,10,2,49,
66,12,2,80,25,80,0,10,2,49,
66,13,2,80,25,80,0,10,2,49,
66,7,2,80,25,80,0,10,2,49,
66,8,2,80,25,80,0,10,2,49,
66,9,2,80,25,80,0,10,2,49,
66,10,2,80,25,80,0,10,2,49,
66,11,2,80,25,80,0,10,2,49,
66,14,2,80,25,80,0,10,2,49,
67,1,2,1,20,100,0,10,2,197,
67,2,2,1,20,100,0,10,2,197,
67,3,2,1,20,100,0,10,2,197,
67,4,2,1,20,100,0,10,2,197,
67,5,2,1,20,100,0,10,2,197,
67,6,2,50,20,90,0,10,2,32,30
67,12,2,50,20,90,0,10,2,32,30
67,13,2,50,20,90,0,10,2,32,30
67,7,2,50,20,90,0,10,2,32,30
67,8,2,50,20,90,0,10,2,32,30
67,9,2,50,20,90,0,10,2,32,30
67,10,2,50,20,90,0,10,2,32,30
67,11,2,50,20,90,0,10,2,32,30
67,14,2,50,20,90,0,10,2,32,30
68,1,2,1,20,100,-5,1,2,90,
68,2,2,1,20,100,-5,1,2,90,
68,3,2,1,20,100,-5,1,2,90,
68,4,2,1,20,100,-5,1,2,90,
68,5,2,1,20,100,-5,1,2,90,
68,6,2,1,20,100,-5,1,2,90,
68,12,2,1,20,100,-5,1,2,90,
68,13,2,1,20,100,-5,1,2,90,
68,7,2,1,20,100,-5,1,2,90,
68,8,2,1,20,100,-5,1,2,90,
68,9,2,1,20,100,-5,1,2,90,
68,10,2,1,20,100,-5,1,2,90,
68,11,2,1,20,100,-5,1,2,90,
68,14,2,1,20,100,-5,1,2,90,
69,1,2,1,20,100,0,10,2,88,
69,2,2,1,20,100,0,10,2,88,
69,3,2,1,20,100,0,10,2,88,
69,4,2,1,20,100,0,10,2,88,
69,5,2,1,20,100,0,10,2,88,
69,6,2,1,20,100,0,10,2,88,
69,12,2,1,20,100,0,10,2,88,
69,13,2,1,20,100,0,10,2,88,
69,7,2,1,20,100,0,10,2,88,
69,8,2,1,20,100,0,10,2,88,
69,9,2,1,20,100,0,10,2,88,
69,10,2,1,20,100,0,10,2,88,
69,11,2,1,20,100,0,10,2,88,
69,14,2,1,20,100,0,10,2,88,
70,1,1,80,15,100,0,10,2,1,
70,2,1,80,15,100,0,10,2,1,
70,3,1,80,15,100,0,10,2,1,
70,4,1,80,15,100,0,10,2,1,
70,5,1,80,15,100,0,10,2,1,
70,6,1,80,15,100,0,10,2,1,
70,12,1,80,15,100,0,10,2,1,
70,13,1,80,15,100,0,10,2,1,
70,7,1,80,15,100,0,10,2,1,
70,8,1,80,15,100,0,10,2,1,
70,9,1,80,15,100,0,10,2,1,
70,10,1,80,15,100,0,10,2,1,
70,11,1,80,15,100,0,10,2,1,
70,14,1,80,15,100,0,10,2,1,
71,1,12,20,25,100,0,10,3,4,
71,2,12,20,25,100,0,10,3,4,
71,3,12,20,25,100,0,10,3,4,
71,4,12,20,25,100,0,10,3,4,
71,5,12,20,25,100,0,10,3,4,
71,6,12,20,25,100,0,10,3,4,
71,12,12,20,25,100,0,10,3,4,
71,13,12,20,25,100,0,10,3,4,
71,7,12,20,25,100,0,10,3,4,
71,8,12,20,25,100,0,10,3,4,
71,9,12,20,20,100,0,10,3,4,
71,10,12,20,20,100,0,10,3,4,
71,11,12,20,20,100,0,10,3,4,
71,14,12,20,20,100,0,10,3,4,
72,1,12,40,15,100,0,10,3,4,
72,2,12,40,15,100,0,10,3,4,
72,3,12,40,15,100,0,10,3,4,
72,4,12,40,15,100,0,10,3,4,
72,5,12,40,15,100,0,10,3,4,
72,6,12,40,15,100,0,10,3,4,
72,12,12,40,15,100,0,10,3,4,
72,13,12,40,15,100,0,10,3,4,
72,7,12,40,15,100,0,10,3,4,
72,8,12,40,15,100,0,10,3,4,
72,9,12,40,10,100,0,10,3,4,
72,10,12,40,10,100,0,10,3,4,
72,11,12,40,10,100,0,10,3,4,
72,14,12,40,10,100,0,10,3,4,
73,1,12,0,10,90,0,10,1,85,
73,2,12,0,10,90,0,10,1,85,
73,3,12,0,10,90,0,10,1,85,
73,4,12,0,10,90,0,10,1,85,
73,5,12,0,10,90,0,10,1,85,
73,6,12,0,10,90,0,10,1,85,
73,12,12,0,10,90,0,10,1,85,
73,13,12,0,10,90,0,10,1,85,
73,7,12,0,10,90,0,10,1,85,
73,8,12,0,10,90,0,10,1,85,
73,9,12,0,10,90,0,10,1,85,
73,10,12,0,10,90,0,10,1,85,
73,11,12,0,10,90,0,10,1,85,
73,14,12,0,10,90,0,10,1,85,
74,1,1,0,40,,0,7,1,317,
74,2,1,0,40,,0,7,1,317,
74,3,1,0,40,,0,7,1,317,
74,4,1,0,40,,0,7,1,317,
74,5,1,0,40,,0,7,1,317,
74,6,1,0,40,,0,7,1,317,
74,12,1,0,40,,0,7,1,317,
74,13,1,0,40,,0,7,1,317,
74,7,1,0,40,,0,7,1,317,
74,8,1,0,40,,0,7,1,317,
74,9,1,0,40,,0,7,1,317,
74,10,1,0,40,,0,7,1,317,
74,11,1,0,40,,0,7,1,317,
74,14,1,0,40,,0,7,1,14,
75,1,12,55,25,95,0,11,2,44,
75,2,12,55,25,95,0,11,2,44,
75,3,12,55,25,95,0,11,2,44,
75,4,12,55,25,95,0,11,2,44,
75,5,12,55,25,95,0,11,2,44,
75,6,12,55,25,95,0,11,2,44,
75,12,12,55,25,95,0,11,2,44,
75,13,12,55,25,95,0,11,2,44,
75,7,12,55,25,95,0,11,2,44,
75,8,12,55,25,95,0,11,2,44,
75,9,12,55,25,95,0,11,2,44,
75,10,12,55,25,95,0,11,2,44,
75,11,12,55,25,95,0,11,2,44,
75,14,12,55,25,95,0,11,2,44,
76,1,12,120,10,100,0,10,3,152,
76,2,12,120,10,100,0,10,3,152,
76,3,12,120,10,100,0,10,3,152,
76,4,12,120,10,100,0,10,3,152,
76,5,12,120,10,100,0,10,3,152,
76,6,12,120,10,100,0,10,3,152,
76,12,12,120,10,100,0,10,3,152,
76,13,12,120,10,100,0,10,3,152,
76,7,12,120,10,100,0,10,3,152,
76,8,12,120,10,100,0,10,3,152,
76,9,12,120,10,100,0,10,3,152,
76,10,12,120,10,100,0,10,3,152,
76,11,12,120,10,100,0,10,3,152,
76,14,12,120,10,100,0,10,3,152,
77,1,4,0,35,75,0,10,1,67,
77,2,4,0,35,75,0,10,1,67,
77,3,4,0,35,75,0,10,1,67,
77,4,4,0,35,75,0,10,1,67,
77,5,4,0,35,75,0,10,1,67,
77,6,4,0,35,75,0,10,1,67,
77,12,4,0,35,75,0,10,1,67,
77,13,4,0,35,75,0,10,1,67,
77,7,4,0,35,75,0,10,1,67,
77,8,4,0,35,75,0,10,1,67,
77,9,4,0,35,75,0,10,1,67,
77,10,4,0,35,75,0,10,1,67,
77,11,4,0,35,75,0,10,1,67,
77,14,4,0,35,75,0,10,1,67,
78,1,12,0,30,75,0,10,1,68,
78,2,12,0,30,75,0,10,1,68,
78,3,12,0,30,75,0,10,1,68,
78,4,12,0,30,75,0,10,1,68,
78,5,12,0,30,75,0,10,1,68,
78,6,12,0,30,75,0,10,1,68,
78,12,12,0,30,75,0,10,1,68,
78,13,12,0,30,75,0,10,1,68,
78,7,12,0,30,75,0,10,1,68,
78,8,12,0,30,75,0,10,1,68,
78,9,12,0,30,75,0,10,1,68,
78,10,12,0,30,75,0,10,1,68,
78,11,12,0,30,75,0,10,1,68,
78,14,12,0,30,75,0,10,1,68,
79,1,12,0,15,75,0,10,1,2,
79,2,12,0,15,75,0,10,1,2,
79,3,12,0,15,75,0,10,1,2,
79,4,12,0,15,75,0,10,1,2,
79,5,12,0,15,75,0,10,1,2,
79,6,12,0,15,75,0,10,1,2,
79,12,12,0,15,75,0,10,1,2,
79,13,12,0,15,75,0,10,1,2,
79,7,12,0,15,75,0,10,1,2,
79,8,12,0,15,75,0,10,1,2,
79,9,12,0,15,75,0,10,1,2,
79,10,12,0,15,75,0,10,1,2,
79,11,12,0,15,75,0,10,1,2,
79,14,12,0,15,75,0,10,1,2,
80,1,12,120,10,100,0,8,3,28,
80,2,12,120,10,100,0,8,3,28,
80,3,12,120,10,100,0,8,3,28,
80,4,12,120,10,100,0,8,3,28,
80,5,12,120,10,100,0,8,3,28,
80,6,12,120,10,100,0,8,3,28,
80,12,12,120,10,100,0,8,3,28,
80,13,12,120,10,100,0,8,3,28,
80,7,12,120,10,100,0,8,3,28,
80,8,12,120,10,100,0,8,3,28,
80,9,12,70,10,100,0,8,3,28,
80,10,12,70,10,100,0,8,3,28,
80,11,12,70,10,100,0,8,3,28,
80,14,12,90,20,100,0,8,3,28,
81,1,7,0,40,95,0,11,1,21,
81,2,7,0,40,95,0,11,1,21,
81,3,7,0,40,95,0,11,1,21,
81,4,7,0,40,95,0,11,1,21,
81,5,7,0,40,95,0,11,1,21,
81,6,7,0,40,95,0,11,1,21,
81,12,7,0,40,95,0,11,1,21,
81,13,7,0,40,95,0,11,1,21,
81,7,7,0,40,95,0,11,1,21,
81,8,7,0,40,95,0,11,1,21,
81,9,7,0,40,95,0,11,1,21,
81,10,7,0,40,95,0,11,1,21,
81,11,7,0,40,95,0,11,1,21,
81,14,7,0,40,95,0,11,1,21,
82,1,16,1,10,100,0,10,3,42,
82,2,16,1,10,100,0,10,3,42,
82,3,16,1,10,100,0,10,3,42,
82,4,16,1,10,100,0,10,3,42,
82,5,16,1,10,100,0,10,3,42,
82,6,16,1,10,100,0,10,3,42,
82,12,16,1,10,100,0,10,3,42,
82,13,16,1,10,100,0,10,3,42,
82,7,16,1,10,100,0,10,3,42,
82,8,16,1,10,100,0,10,3,42,
82,9,16,1,10,100,0,10,3,42,
82,10,16,1,10,100,0,10,3,42,
82,11,16,1,10,100,0,10,3,42,
82,14,16,1,10,100,0,10,3,42,
83,1,10,35,15,85,0,10,3,43,100
83,2,10,35,15,85,0,10,3,43,100
83,3,10,35,15,85,0,10,3,43,100
83,4,10,35,15,85,0,10,3,43,100
83,5,10,35,15,85,0,10,3,43,100
83,6,10,35,15,85,0,10,3,43,100
83,12,10,35,15,85,0,10,3,43,100
83,13,10,35,15,85,0,10,3,43,100
83,7,10,35,15,85,0,10,3,43,100
83,8,10,35,15,85,0,10,3,43,100
83,9,10,35,15,85,0,10,3,43,100
83,10,10,35,15,85,0,10,3,43,100
83,11,10,35,15,85,0,10,3,43,100
83,14,10,15,15,70,0,10,3,43,100
84,1,13,40,30,100,0,10,3,7,10
84,2,13,40,30,100,0,10,3,7,10
84,3,13,40,30,100,0,10,3,7,10
84,4,13,40,30,100,0,10,3,7,10
84,5,13,40,30,100,0,10,3,7,10
84,6,13,40,30,100,0,10,3,7,10
84,12,13,40,30,100,0,10,3,7,10
84,13,13,40,30,100,0,10,3,7,10
84,7,13,40,30,100,0,10,3,7,10
84,8,13,40,30,100,0,10,3,7,10
84,9,13,40,30,100,0,10,3,7,10
84,10,13,40,30,100,0,10,3,7,10
84,11,13,40,30,100,0,10,3,7,10
84,14,13,40,30,100,0,10,3,7,10
85,1,13,95,15,100,0,10,3,7,10
85,2,13,95,15,100,0,10,3,7,10
85,3,13,95,15,100,0,10,3,7,10
85,4,13,95,15,100,0,10,3,7,10
85,5,13,95,15,100,0,10,3,7,10
85,6,13,95,15,100,0,10,3,7,10
85,12,13,95,15,100,0,10,3,7,10
85,13,13,95,15,100,0,10,3,7,10
85,7,13,95,15,100,0,10,3,7,10
85,8,13,95,15,100,0,10,3,7,10
85,9,13,95,15,100,0,10,3,7,10
85,10,13,95,15,100,0,10,3,7,10
85,11,13,95,15,100,0,10,3,7,10
85,14,13,95,15,100,0,10,3,7,10
86,1,13,0,20,100,0,10,1,68,
86,2,13,0,20,100,0,10,1,68,
86,3,13,0,20,100,0,10,1,68,
86,4,13,0,20,100,0,10,1,68,
86,5,13,0,20,100,0,10,1,68,
86,6,13,0,20,100,0,10,1,68,
86,12,13,0,20,100,0,10,1,68,
86,13,13,0,20,100,0,10,1,68,
86,7,13,0,20,100,0,10,1,68,
86,8,13,0,20,100,0,10,1,68,
86,9,13,0,20,100,0,10,1,68,
86,10,13,0,20,100,0,10,1,68,
86,11,13,0,20,100,0,10,1,68,
86,14,13,0,20,100,0,10,1,68,
87,1,13,120,10,70,0,10,3,153,30
87,2,13,120,10,70,0,10,3,153,30
87,3,13,120,10,70,0,10,3,153,30
87,4,13,120,10,70,0,10,3,153,10
87,5,13,120,10,70,0,10,3,153,10
87,6,13,120,10,70,0,10,3,153,10
87,12,13,120,10,70,0,10,3,153,10
87,13,13,120,10,70,0,10,3,153,10
87,7,13,120,10,70,0,10,3,153,10
87,8,13,120,10,70,0,10,3,153,10
87,9,13,120,10,70,0,10,3,153,10
87,10,13,120,10,70,0,10,3,153,10
87,11,13,120,10,70,0,10,3,153,10
87,14,13,120,10,70,0,10,3,153,10
88,1,6,50,15,90,0,10,2,1,
88,2,6,50,15,90,0,10,2,1,
88,3,6,50,15,90,0,10,2,1,
88,4,6,50,15,65,0,10,2,1,
88,5,6,50,15,65,0,10,2,1,
88,6,6,50,15,65,0,10,2,1,
88,12,6,50,15,65,0,10,2,1,
88,13,6,50,15,65,0,10,2,1,
88,7,6,50,15,65,0,10,2,1,
88,8,6,50,15,65,0,10,2,1,
88,9,6,50,15,65,0,10,2,1,
88,10,6,50,15,65,0,10,2,1,
88,11,6,50,15,65,0,10,2,1,
88,14,6,50,15,65,0,10,2,1,
89,1,5,100,10,100,0,9,2,148,
89,2,5,100,10,100,0,9,2,148,
89,3,5,100,10,100,0,9,2,148,
89,4,5,100,10,100,0,9,2,148,
89,5,5,100,10,100,0,9,2,148,
89,6,5,100,10,100,0,9,2,148,
89,12,5,100,10,100,0,9,2,148,
89,13,5,100,10,100,0,9,2,148,
89,7,5,100,10,100,0,9,2,148,
89,8,5,100,10,100,0,9,2,148,
89,9,5,100,10,100,0,9,2,148,
89,10,5,100,10,100,0,9,2,148,
89,11,5,100,10,100,0,9,2,148,
89,14,5,100,10,100,0,9,2,148,
90,1,5,1,5,30,0,10,2,39,
90,2,5,1,5,30,0,10,2,39,
90,3,5,1,5,30,0,10,2,39,
90,4,5,1,5,30,0,10,2,39,
90,5,5,1,5,30,0,10,2,39,
90,6,5,1,5,30,0,10,2,39,
90,12,5,1,5,30,0,10,2,39,
90,13,5,1,5,30,0,10,2,39,
90,7,5,1,5,30,0,10,2,39,
90,8,5,1,5,30,0,10,2,39,
90,9,5,1,5,30,0,10,2,39,
90,10,5,1,5,30,0,10,2,39,
90,11,5,1,5,30,0,10,2,39,
90,14,5,1,5,30,0,10,2,39,
91,1,5,80,10,100,0,10,2,257,
91,2,5,80,10,100,0,10,2,257,
91,3,5,80,10,100,0,10,2,257,
91,4,5,100,10,100,0,10,2,257,
91,5,5,100,10,100,0,10,2,257,
91,6,5,100,10,100,0,10,2,257,
91,12,5,100,10,100,0,10,2,257,
91,13,5,100,10,100,0,10,2,257,
91,7,5,100,10,100,0,10,2,257,
91,8,5,100,10,100,0,10,2,257,
91,9,5,60,10,100,0,10,2,257,
91,10,5,60,10,100,0,10,2,257,
91,11,5,60,10,100,0,10,2,257,
91,14,5,60,10,100,0,10,2,257,
92,1,4,0,10,90,0,10,1,34,
92,2,4,0,10,90,0,10,1,34,
92,3,4,0,10,90,0,10,1,34,
92,4,4,0,10,90,0,10,1,34,
92,5,4,0,10,90,0,10,1,34,
92,6,4,0,10,90,0,10,1,34,
92,12,4,0,10,90,0,10,1,34,
92,13,4,0,10,90,0,10,1,34,
92,7,4,0,10,90,0,10,1,34,
92,8,4,0,10,90,0,10,1,34,
92,9,4,0,10,90,0,10,1,34,
92,10,4,0,10,90,0,10,1,34,
92,11,4,0,10,90,0,10,1,34,
92,14,4,0,10,85,0,10,1,34,
93,1,14,50,25,100,0,10,3,77,10
93,2,14,50,25,100,0,10,3,77,10
93,3,14,50,25,100,0,10,3,77,10
93,4,14,50,25,100,0,10,3,77,10
93,5,14,50,25,100,0,10,3,77,10
93,6,14,50,25,100,0,10,3,77,10
93,12,14,50,25,100,0,10,3,77,10
93,13,14,50,25,100,0,10,3,77,10
93,7,14,50,25,100,0,10,3,77,10
93,8,14,50,25,100,0,10,3,77,10
93,9,14,50,25,100,0,10,3,77,10
93,10,14,50,25,100,0,10,3,77,10
93,11,14,50,25,100,0,10,3,77,10
93,14,14,50,25,100,0,10,3,77,10
94,1,14,90,10,100,0,10,3,73,10
94,2,14,90,10,100,0,10,3,73,10
94,3,14,90,10,100,0,10,3,73,10
94,4,14,90,10,100,0,10,3,73,30
94,5,14,90,10,100,0,10,3,73,30
94,6,14,90,10,100,0,10,3,73,30
